addr	block	size
0xD7C40C252cAEBfeA30A02cDC648Bf5CF8Cb690e1	11337618	10
0xD7C40C252cAEBfeA30A02cDC648Bf5CF8Cb690e1	11337622	10
0xD7C40C252cAEBfeA30A02cDC648Bf5CF8Cb690e1	11337626	10
0xD7C40C252cAEBfeA30A02cDC648Bf5CF8Cb690e1	11337633	10
0xD7C40C252cAEBfeA30A02cDC648Bf5CF8Cb690e1	11337643	10
0xD7C40C252cAEBfeA30A02cDC648Bf5CF8Cb690e1	11337648	10
0xD7C40C252cAEBfeA30A02cDC648Bf5CF8Cb690e1	11337654	10
0xD7C40C252cAEBfeA30A02cDC648Bf5CF8Cb690e1	11331042	100
0xD7C40C252cAEBfeA30A02cDC648Bf5CF8Cb690e1	11331062	100
0xD7C40C252cAEBfeA30A02cDC648Bf5CF8Cb690e1	11331067	100
0xD7C40C252cAEBfeA30A02cDC648Bf5CF8Cb690e1	11337586	100
0xD7C40C252cAEBfeA30A02cDC648Bf5CF8Cb690e1	11337592	100
0xD7C40C252cAEBfeA30A02cDC648Bf5CF8Cb690e1	11337606	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11331930	10
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11064951	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11064964	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11064968	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11064968	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11064972	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11064972	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11064980	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11064980	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11064981	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11064981	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11064981	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11064981	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11064981	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11064982	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11223815	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11223818	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11223819	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11223820	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11223823	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11223825	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11223826	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11223829	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11378990	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11378992	100
0x6CeA9591a430f52f735Ec6f90F1e30062B3277F8	11378995	100
0x3c8c80fB3C4d3337f904cf2ea195A158E8747361	11332231	10
0xD63B1c4fE84cc93133eF67b3d77179f17595Bdf4	11332364	10
0xD63B1c4fE84cc93133eF67b3d77179f17595Bdf4	11332381	10
0xD63B1c4fE84cc93133eF67b3d77179f17595Bdf4	11332391	10
0x5b2129729fA0A78a5ff5d10cE53e9c97FC9e5F74	11333160	10
0x5b2129729fA0A78a5ff5d10cE53e9c97FC9e5F74	11335844	10
0x5b2129729fA0A78a5ff5d10cE53e9c97FC9e5F74	11336064	10
0x5b2129729fA0A78a5ff5d10cE53e9c97FC9e5F74	11336099	10
0x5b2129729fA0A78a5ff5d10cE53e9c97FC9e5F74	11336117	10
0x5b2129729fA0A78a5ff5d10cE53e9c97FC9e5F74	11336138	10
0x42fDF9056d4D2749e9143b36Ca9Dab2b95BCb6Af	11333375	10
0x42fDF9056d4D2749e9143b36Ca9Dab2b95BCb6Af	11358782	10
0x42fDF9056d4D2749e9143b36Ca9Dab2b95BCb6Af	11361087	10
0x42fDF9056d4D2749e9143b36Ca9Dab2b95BCb6Af	11362392	10
0x42fDF9056d4D2749e9143b36Ca9Dab2b95BCb6Af	11362404	10
0x42fDF9056d4D2749e9143b36Ca9Dab2b95BCb6Af	11362419	10
0x42fDF9056d4D2749e9143b36Ca9Dab2b95BCb6Af	11362434	10
0x42fDF9056d4D2749e9143b36Ca9Dab2b95BCb6Af	11372324	0.1
0xE96E7353fE78AB94D1B43417E21ebC5af985F41A	11333575	10
0xE96E7353fE78AB94D1B43417E21ebC5af985F41A	11341703	0.1
0x70e688EF87F9fb0E5c738C55d4EC97333561D751	11334086	10
0x49365C371d4a404c10617C5d33ed7DAcf6A6a07d	11334402	10
0x49365C371d4a404c10617C5d33ed7DAcf6A6a07d	11334410	10
0xf0619c5E57CA30d0f32ae3931b0b92BB348BFcF1	11335073	10
0xf0619c5E57CA30d0f32ae3931b0b92BB348BFcF1	11338666	10
0xf0619c5E57CA30d0f32ae3931b0b92BB348BFcF1	11338672	10
0xD6388AC51092d758e5Eb9C6602D27F21C3609dD0	11336191	10
0x350B4F085E774D417a25be60A4B4c6a3CE96b3B8	11336239	10
0x920b1e68Ef418CB1603D92797eCBa921DaBc40E7	11336453	10
0x920b1e68Ef418CB1603D92797eCBa921DaBc40E7	11336459	10
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11337415	10
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11337420	10
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11337421	10
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10914416	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10921639	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10922320	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10922910	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10926874	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10929120	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10929368	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10929372	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10929374	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10934387	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10934390	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10939984	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10941666	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10948838	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10948854	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10948877	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10948893	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10948933	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10948968	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10952108	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10952165	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10952167	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10952168	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10952171	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10954809	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10959911	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10959918	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10984121	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10984122	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10984122	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10984124	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10984144	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10984146	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10987014	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	10987016	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11009998	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11010000	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11010000	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11010002	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11010004	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11010004	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11010006	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11010008	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11010011	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11010011	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11010011	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11010011	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11010013	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11010013	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11010014	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11010017	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11010022	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11022690	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11022695	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11022696	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11023213	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11095910	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11095911	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11095941	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11095988	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11096017	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11113030	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11113030	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11114476	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11114480	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11114603	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11114610	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11220351	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11224596	100
0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9	11271668	100
0xAb69d07455B27b56be9D0c3219a13c5BE4149444	11338152	10
0x1BE5e809b5f791c26369b267576a6718709fb599	11338440	10
0xEE3507d9578ff85823E83e99f746dDe94823Aa8D	11338570	10
0x996445b34d9d4F48d479F7f234A5352B90436C27	11340312	10
0x996445b34d9d4F48d479F7f234A5352B90436C27	8297782	0.1
0x996445b34d9d4F48d479F7f234A5352B90436C27	9090255	0.1
0xAbEEc051c98510e1c6d3f85aac99cC7d9B2f3F41	11340340	10
0xf7f76c6F46620c043dAe70fbb6dB1fAFC7505cdD	11340407	10
0x4D54E69f1fCa9FA677f0Fd04589583680D12750a	11340753	10
0x4D54E69f1fCa9FA677f0Fd04589583680D12750a	11340220	0.1
0x4D54E69f1fCa9FA677f0Fd04589583680D12750a	11340366	0.1
0x4D54E69f1fCa9FA677f0Fd04589583680D12750a	11340639	0.1
0x50481e120C49588779bb110Bb5a0D468661ca5a4	11342387	10
0x50481e120C49588779bb110Bb5a0D468661ca5a4	9140957	0.1
0x50481e120C49588779bb110Bb5a0D468661ca5a4	9141012	0.1
0xa1C08D707348B1b91Cc0afFA5112AAc9D97B4867	11342615	10
0xa1C08D707348B1b91Cc0afFA5112AAc9D97B4867	11342728	10
0xa1C08D707348B1b91Cc0afFA5112AAc9D97B4867	11247148	0.1
0xa1C08D707348B1b91Cc0afFA5112AAc9D97B4867	11316364	0.1
0x26e76280F0C4477726B8a1Dd9AC4996c5c7bADf8	11343787	10
0x603Ef46934e792C63620D30685137df72752A3fD	11343860	10
0x651dF7aF5C0324B349C0f95216d19C3b4DE86C4e	11343943	10
0xfb78281E27f8485A43F73c23E422511C65924597	11343950	10
0x9bf1872Ec7fDC896279369A8F3eaD3a3bc4969fd	11344122	10
0x9bf1872Ec7fDC896279369A8F3eaD3a3bc4969fd	11344212	10
0x417d07D1a8d3202604946B0656600A3878179eb4	11344416	10
0x417d07D1a8d3202604946B0656600A3878179eb4	11344422	10
0x417d07D1a8d3202604946B0656600A3878179eb4	11357306	10
0x417d07D1a8d3202604946B0656600A3878179eb4	11357324	10
0xab30f00879FACb69e4fD9a55a5a83d80D0B6f8FA	11344542	10
0x45736A4d9c69EDD27F2CcF698b1e80F6F341B2b6	11344661	10
0x45736A4d9c69EDD27F2CcF698b1e80F6F341B2b6	11337461	100
0x7300eAF4a5BCE98D338085fD6e195CFc3DCb62Bd	11344852	10
0x08550eaE4d931AA3acC4F96547940D57549Efe44	11344909	10
0x08550eaE4d931AA3acC4F96547940D57549Efe44	11344916	0.1
0x08550eaE4d931AA3acC4F96547940D57549Efe44	11344924	0.1
0x08550eaE4d931AA3acC4F96547940D57549Efe44	11344931	0.1
0x335D2d7a806243901172aA676ad36E0bbDF0BD01	11345898	10
0x335D2d7a806243901172aA676ad36E0bbDF0BD01	11345915	10
0x335D2d7a806243901172aA676ad36E0bbDF0BD01	11345930	100
0x335D2d7a806243901172aA676ad36E0bbDF0BD01	11345883	0.1
0xB8B9cb7a5011EC212E9E2f0ae3Bf6974C6371527	11345930	10
0xB8B9cb7a5011EC212E9E2f0ae3Bf6974C6371527	11345909	100
0xB8B9cb7a5011EC212E9E2f0ae3Bf6974C6371527	11345929	100
0xfEFFF8e91f8E323524835be110D95cCCb69F5d02	11347237	10
0xfEFFF8e91f8E323524835be110D95cCCb69F5d02	11347267	10
0xfEFFF8e91f8E323524835be110D95cCCb69F5d02	11347270	10
0x730F0Aa02eC22D32A812711391c5344b68f931F9	11347700	10
0xc5a68767c670C1cD69eC3D3cfDD10fb3152d5583	11347772	10
0x4693F13DC6CD1d950982E59071a4443B8775B6e7	11348948	10
0xBeD52969F76218813be6bCBef2d2e4E641C54f01	11349529	10
0x10ADb56F9857ad79ed02A3Ce348F78dCE952478D	11350232	10
0x2992926626D4976f4423808AC7C7b53E5B0c471e	11352211	10
0x2992926626D4976f4423808AC7C7b53E5B0c471e	11352239	0.1
0x86c0c2BCFE7fBAd2039e7c97aFBF8614a6c25894	11352607	10
0x3bF7a89eAB16230eA0C41aA9E92B072586bbB336	11354392	10
0xa8eA78E5c9C54BEF576D65C34bbE4e711e8BDc3f	11354476	10
0xa8eA78E5c9C54BEF576D65C34bbE4e711e8BDc3f	11354478	10
0xa8eA78E5c9C54BEF576D65C34bbE4e711e8BDc3f	11354478	10
0xa8eA78E5c9C54BEF576D65C34bbE4e711e8BDc3f	11354483	10
0xa8eA78E5c9C54BEF576D65C34bbE4e711e8BDc3f	11354484	10
0xd45AaA0ff5eb370F1E5A4dCa081ad2ed1586daCb	11354544	10
0x6655459bAb7a5e99f2d61279316f6d0a465Be784	11354813	10
0x6655459bAb7a5e99f2d61279316f6d0a465Be784	11377526	10
0x6655459bAb7a5e99f2d61279316f6d0a465Be784	9137737	0.1
0x2a53E87E76847318a0c6dFbf836384bcb9f2Ad30	11354849	10
0x18011D21EBE7E6511D29c93DA0B5c1E7Bc217B39	11354889	10
0x18011D21EBE7E6511D29c93DA0B5c1E7Bc217B39	11354892	10
0xf672bA37b5ec95e10bD3DE0cB8A673a19cBAfBfB	11354902	10
0x09f7f252e51849B050ce00486A8b38C86538cD28	11355189	10
0x09f7f252e51849B050ce00486A8b38C86538cD28	11355195	10
0x09f7f252e51849B050ce00486A8b38C86538cD28	11355205	10
0x09f7f252e51849B050ce00486A8b38C86538cD28	11355222	10
0xCdc1B12e587B6FdA19658Ab0DBf08672E2A5b67e	11356309	10
0x817020598290427e9c76B6DfAf770d90De3E2a9F	11358278	10
0x33bE59C03596Ee9f403B667cDD9E182ec1B13625	11358432	10
0x33bE59C03596Ee9f403B667cDD9E182ec1B13625	11358586	10
0x33bE59C03596Ee9f403B667cDD9E182ec1B13625	11358599	10
0x3E836fb641742AF9251E4090f609E49D817527f1	11358719	10
0x639B9F43A735aD3C2636b739781E30913bb989af	11359119	10
0x639B9F43A735aD3C2636b739781E30913bb989af	11359131	10
0x639B9F43A735aD3C2636b739781E30913bb989af	11374481	10
0x309eA25e685B6b201cC90E0437461a8a35bCadDe	11359905	10
0xEe1D96BE1f6C0F51b2d3cfb90f6D753DA7764f47	11359935	10
0xDF67B8FDE15DBEA8940CDA59E6Be4b28a9C83E74	11360861	10
0xDF67B8FDE15DBEA8940CDA59E6Be4b28a9C83E74	11360805	100
0xDF67B8FDE15DBEA8940CDA59E6Be4b28a9C83E74	11360887	100
0x6BD238acA79Fe043bA7C6cd20c1CFE55f035dE39	11361645	10
0x6BD238acA79Fe043bA7C6cd20c1CFE55f035dE39	11364524	10
0x6BD238acA79Fe043bA7C6cd20c1CFE55f035dE39	11368073	10
0x9673Dddcc48c93E206F44Ee870A46C1C8881f3D8	11361819	10
0xaFC5aD80a21e64e0009EFA6046C6ae4F27fA4420	11362021	10
0xD1a1179370D554F4112a5Ae0165DD0F5976853De	11362170	10
0xD1a1179370D554F4112a5Ae0165DD0F5976853De	11372838	10
0xD1a1179370D554F4112a5Ae0165DD0F5976853De	11373091	10
0x70Cf494ca495498008AbCB09Af3c1209D404f3F9	11364567	10
0xd4989A4fF3584A4def66B91Ce7a18cfC3EC39f88	11364608	10
0xd4989A4fF3584A4def66B91Ce7a18cfC3EC39f88	11368023	10
0xd4989A4fF3584A4def66B91Ce7a18cfC3EC39f88	11368122	10
0xd4989A4fF3584A4def66B91Ce7a18cfC3EC39f88	11368135	10
0xd4989A4fF3584A4def66B91Ce7a18cfC3EC39f88	10904315	100
0xd4989A4fF3584A4def66B91Ce7a18cfC3EC39f88	10907379	100
0xd4989A4fF3584A4def66B91Ce7a18cfC3EC39f88	10907395	100
0xd4989A4fF3584A4def66B91Ce7a18cfC3EC39f88	10907402	100
0xd4989A4fF3584A4def66B91Ce7a18cfC3EC39f88	10907409	100
0xd4989A4fF3584A4def66B91Ce7a18cfC3EC39f88	10907416	100
0xd4989A4fF3584A4def66B91Ce7a18cfC3EC39f88	10907431	100
0xd4989A4fF3584A4def66B91Ce7a18cfC3EC39f88	10955564	100
0xd4989A4fF3584A4def66B91Ce7a18cfC3EC39f88	10955573	100
0xd4989A4fF3584A4def66B91Ce7a18cfC3EC39f88	10955607	100
0xd4989A4fF3584A4def66B91Ce7a18cfC3EC39f88	11016483	100
0xd4989A4fF3584A4def66B91Ce7a18cfC3EC39f88	11016491	100
0xd4989A4fF3584A4def66B91Ce7a18cfC3EC39f88	11019821	100
0xd4989A4fF3584A4def66B91Ce7a18cfC3EC39f88	11146898	100
0xd4989A4fF3584A4def66B91Ce7a18cfC3EC39f88	11146906	100
0xd4989A4fF3584A4def66B91Ce7a18cfC3EC39f88	11166141	100
0xD8e749E457FCd1918c9A589bFaA87DB9f8e154d6	11366614	10
0xD8e749E457FCd1918c9A589bFaA87DB9f8e154d6	11366618	10
0xfeEd7d6e28877D0416E1491641D5998a35891EA0	11367002	10
0x5415f74abb6d135B536e6aB782F4F275D1040AEc	11368034	10
0x5415f74abb6d135B536e6aB782F4F275D1040AEc	11368064	10
0xdBE6aaEa7014EecDb4F4613Ec79D3A171DE98166	11368634	10
0xdBE6aaEa7014EecDb4F4613Ec79D3A171DE98166	11368637	10
0xdBE6aaEa7014EecDb4F4613Ec79D3A171DE98166	11368643	10
0xdBE6aaEa7014EecDb4F4613Ec79D3A171DE98166	11368648	10
0xdBE6aaEa7014EecDb4F4613Ec79D3A171DE98166	11368678	0.1
0xB5B259EDf69c94DD0Deb183a8b7bE5eaC9b56F9e	11369344	10
0x62Fe93bf511c62eaee6b4695c16DFda67656cB2c	11371392	10
0x62Fe93bf511c62eaee6b4695c16DFda67656cB2c	11371398	10
0x62Fe93bf511c62eaee6b4695c16DFda67656cB2c	11371407	10
0x62Fe93bf511c62eaee6b4695c16DFda67656cB2c	11371414	10
0x62Fe93bf511c62eaee6b4695c16DFda67656cB2c	11371390	100
0x62Fe93bf511c62eaee6b4695c16DFda67656cB2c	11371391	100
0xc5EC47b16901F24BA4a727cb7B189Ebe04c58BAD	11371593	10
0xc5EC47b16901F24BA4a727cb7B189Ebe04c58BAD	11371598	10
0xc5EC47b16901F24BA4a727cb7B189Ebe04c58BAD	11371626	10
0xc5EC47b16901F24BA4a727cb7B189Ebe04c58BAD	11375177	10
0xc5EC47b16901F24BA4a727cb7B189Ebe04c58BAD	11375541	10
0x8C3d68f50DCc24C014cAd0F62A9D3a723faDA5f8	11371900	10
0x8C3d68f50DCc24C014cAd0F62A9D3a723faDA5f8	11371902	10
0x8C3d68f50DCc24C014cAd0F62A9D3a723faDA5f8	11371908	10
0x8C3d68f50DCc24C014cAd0F62A9D3a723faDA5f8	11371914	10
0x8C3d68f50DCc24C014cAd0F62A9D3a723faDA5f8	11371919	10
0x8C3d68f50DCc24C014cAd0F62A9D3a723faDA5f8	11272407	100
0x8C3d68f50DCc24C014cAd0F62A9D3a723faDA5f8	11272450	100
0x8C3d68f50DCc24C014cAd0F62A9D3a723faDA5f8	11272467	100
0x8C3d68f50DCc24C014cAd0F62A9D3a723faDA5f8	11272479	100
0x8C3d68f50DCc24C014cAd0F62A9D3a723faDA5f8	11338762	100
0x8C3d68f50DCc24C014cAd0F62A9D3a723faDA5f8	11338765	100
0x8C3d68f50DCc24C014cAd0F62A9D3a723faDA5f8	11370004	100
0x8C3d68f50DCc24C014cAd0F62A9D3a723faDA5f8	11370014	100
0x8C3d68f50DCc24C014cAd0F62A9D3a723faDA5f8	11370025	100
0x467FbF443D253218822a524C4990Bb1962289260	11371953	10
0x467FbF443D253218822a524C4990Bb1962289260	11371960	10
0x467FbF443D253218822a524C4990Bb1962289260	11371963	10
0xf5dF71D529b8fA68F2E3B298fBa612694D6EDD94	11372180	10
0xf5dF71D529b8fA68F2E3B298fBa612694D6EDD94	11372191	10
0xf5dF71D529b8fA68F2E3B298fBa612694D6EDD94	11372201	10
0xDEA1DF5576333626E0E4c4CE743d392550E23aEB	11373813	10
0x0ce6afa5d118a8c6Fb1bf0271921e6Bb436281A5	11373894	10
0x466ceFA682F8eBf7B6F7Ae9c724195EC43f31EBb	11374338	10
0xf4d2EA5eBD34931885265db6A247922C8076a1aC	11375653	10
0xD5832D41265E2313957bA554f70336d159f07b6E	11375999	10
0xD5832D41265E2313957bA554f70336d159f07b6E	11386971	10
0xD5832D41265E2313957bA554f70336d159f07b6E	11394550	10
0x015424710C13d7266BD9Df1842Cf0AFDcE00c29F	11377167	10
0xf0b43C618403E274b309F2442F70f5A2D11CdeB8	11377198	10
0xd1991B6Fd521a3F357d96a15956702cE33342fec	11377411	10
0x63D0Aa450832206815fE828d5b26c3CF6931C24D	11378983	10
0x63D0Aa450832206815fE828d5b26c3CF6931C24D	11388272	10
0x63D0Aa450832206815fE828d5b26c3CF6931C24D	11394765	10
0x63D0Aa450832206815fE828d5b26c3CF6931C24D	11366997	0.1
0xDFc9E36d04eCBb0ED85326c91aE7C621Bc64869D	11379652	10
0xDFc9E36d04eCBb0ED85326c91aE7C621Bc64869D	11379693	10
0xDFc9E36d04eCBb0ED85326c91aE7C621Bc64869D	11379946	10
0xA87A4eef4e6b7fCC6F2282F4C04F805aaeBC7B7d	11380990	10
0xAd801483efCeD876060C34C7Ed735282ad5f2021	11381273	10
0xAd801483efCeD876060C34C7Ed735282ad5f2021	11379479	0.1
0xb8976a4c9883794D74A468a022e9373Bf748b6d2	11381923	10
0xb8976a4c9883794D74A468a022e9373Bf748b6d2	11381977	10
0xb8976a4c9883794D74A468a022e9373Bf748b6d2	11381988	10
0x2254fD71cfb5b9500345Ef5F3ba76F85d2FB1B50	11383393	10
0x2254fD71cfb5b9500345Ef5F3ba76F85d2FB1B50	11386736	10
0x2254fD71cfb5b9500345Ef5F3ba76F85d2FB1B50	11386771	10
0x126bd3253B1Ee66Fda32aA43Cc37Cc412627C204	11383871	10
0x126bd3253B1Ee66Fda32aA43Cc37Cc412627C204	11383878	10
0xB5c96657f1dBf4D1108289aeEe41626097D6DDEb	11385264	10
0xd2af5D1Ffa02286bF7D4542a838BBFC0B01575D9	11387429	10
0xED91F0Fd040E9cc4b05e839F77d221f5b915bA85	11387895	10
0xED91F0Fd040E9cc4b05e839F77d221f5b915bA85	11387900	10
0xED91F0Fd040E9cc4b05e839F77d221f5b915bA85	11387904	10
0x89C95863D976998b78784A7FFE0020ce458Bcfe5	11389193	10
0x89C95863D976998b78784A7FFE0020ce458Bcfe5	11389119	100
0x89C95863D976998b78784A7FFE0020ce458Bcfe5	11389128	100
0xf004D2c4d86c51e87BAb842e492c2bE283E5A0fB	11390889	10
0xf004D2c4d86c51e87BAb842e492c2bE283E5A0fB	11390882	100
0xD72708E95577F80056Fd6A44EC30d644B5A86486	11391388	10
0xa6504121a854CC011269d41e36C9Cbf49B8467b9	11393085	10
0xa6504121a854CC011269d41e36C9Cbf49B8467b9	11394307	10
0xa6504121a854CC011269d41e36C9Cbf49B8467b9	11394307	10
0x5E8642A51df523d4b375b74D725Aa6794b576Db5	11393681	10
0x7A53BbCB7a00cD62C298F89D6D3E139835A7de20	11394087	10
0x7A53BbCB7a00cD62C298F89D6D3E139835A7de20	11394088	10
0x7A53BbCB7a00cD62C298F89D6D3E139835A7de20	11394081	100
0xda134816255bf919442d5A99d58f1C48Ba7649B4	11394119	10
0xda134816255bf919442d5A99d58f1C48Ba7649B4	11394133	10
0xda134816255bf919442d5A99d58f1C48Ba7649B4	11394146	10
0xda134816255bf919442d5A99d58f1C48Ba7649B4	11394160	10
0xd5a5A03A6aD873B6df96BFE77e4f51F2Aa9626Eb	11394203	10
0x630C84cd75dE74Ec5522711AEcD91Dec3ea23F04	11394632	10
0x630C84cd75dE74Ec5522711AEcD91Dec3ea23F04	11394610	100
0x630C84cd75dE74Ec5522711AEcD91Dec3ea23F04	11394617	100
0x64a7020796bB0A64221E426A9661c31D1c5Bbef2	11395359	10
0xeFB6aE6A9e87228143Ff1fcF83682E5a3E6e3Abc	11397438	10
0xDD39dca4098bc645DF520Cf3D1358356C76A4f2D	11397635	10
0x60d8E21A470ef642D4bB5b3c0e9096bfb29FC161	11398034	10
0x60d8E21A470ef642D4bB5b3c0e9096bfb29FC161	11398042	10
0x60d8E21A470ef642D4bB5b3c0e9096bfb29FC161	11398056	100
0x0306C61D990a11704831f0424B75Cf799Fd6a2C4	11398573	10
0x833a03F405a31cEBde2AadAdd3A2019D88FBE684	11398577	10
0x56C890C6d9498d85680d25a421dFFdC830d5C464	11399633	10
0x841fFB65593E317835C7fE897F80DDC6cDd8455D	11399711	10
0xa3e2C716C54d0c99fe17ed12Dca65c78fee7159E	9179271	100
0x744b393B3D1e9551872447B15f043Cd423fed2ad	9188205	100
0x744b393B3D1e9551872447B15f043Cd423fed2ad	9302746	0.1
0x744b393B3D1e9551872447B15f043Cd423fed2ad	9302749	0.1
0x744b393B3D1e9551872447B15f043Cd423fed2ad	9302756	0.1
0x744b393B3D1e9551872447B15f043Cd423fed2ad	9302761	0.1
0x3BBb6053D4B1202ED5111c88C276364fb8bF738c	9193754	100
0x3BBb6053D4B1202ED5111c88C276364fb8bF738c	9433318	0.1
0x57aEda024fdbC8e1CE19cB9a628CA39747e3661f	9197050	100
0x5B28a024e2B103a8495C64637aB82CFCed696292	9203678	100
